method,region,size,threads,mean,ci
omp_sem,Triple_Spiral_Valley,8192,32,9.294699849,0.030969939896868002
pth_sem,Full_Picture,16,1,0.000514542,6.565350103199999e-5
pth_sem,Full_Picture,16,2,0.000486945,1.078485786e-5
pth_sem,Full_Picture,16,4,0.000567476,1.5349090848e-5
pth_sem,Full_Picture,16,8,0.000618114,2.0474408136e-5
pth_sem,Full_Picture,16,16,0.000759626,1.8908610392000002e-5
pth_sem,Full_Picture,16,32,0.001109944,3.4807843840000006e-5
pth_sem,Full_Picture,32,1,0.000618306,1.7329880568e-5
pth_sem,Full_Picture,32,2,0.000559732,7.021278207999999e-6
pth_sem,Full_Picture,32,4,0.000678384,0.000208486397952
pth_sem,Full_Picture,32,8,0.000622698,3.2342934119999996e-5
pth_sem,Full_Picture,32,16,0.000766991,2.1647553984000002e-5
pth_sem,Full_Picture,32,32,0.001095023,2.6828063500000005e-5
pth_sem,Full_Picture,64,1,0.00101456,1.39197632e-5
pth_sem,Full_Picture,64,2,0.000890141,2.7565886488000002e-5
pth_sem,Full_Picture,64,4,0.000786449,0.00012639808328
pth_sem,Full_Picture,64,8,0.000782155,1.2724097539999998e-5
pth_sem,Full_Picture,64,16,0.000874322,2.5876433912e-5
pth_sem,Full_Picture,64,32,0.001208285,0.00010136061208
pth_sem,Full_Picture,128,1,0.00265478,1.5089769519999997e-5
pth_sem,Full_Picture,128,2,0.002061592,0.000128494906176
pth_sem,Full_Picture,128,4,0.001278964,1.2283170256e-5
pth_sem,Full_Picture,128,8,0.001478006,4.6929646512e-5
pth_sem,Full_Picture,128,16,0.001411345,2.5449373040000003e-5
pth_sem,Full_Picture,128,32,0.00132266,5.158903064e-5
pth_sem,Full_Picture,256,1,0.009238943,1.6297495452e-5
pth_sem,Full_Picture,256,2,0.006555645,1.798868988e-5
pth_sem,Full_Picture,256,4,0.003568432,1.1190602752e-5
pth_sem,Full_Picture,256,8,0.004627908,0.000202276602864
pth_sem,Full_Picture,256,16,0.004026982,0.00016732915606400002
pth_sem,Full_Picture,256,32,0.00267505,0.00017931395159999998
pth_sem,Full_Picture,512,1,0.035906441,0.0008445194923199999
pth_sem,Full_Picture,512,2,0.027970676,0.0039965620695839995
pth_sem,Full_Picture,512,4,0.012645513,2.478520548e-5
pth_sem,Full_Picture,512,8,0.015974135,0.0008203037805200001
pth_sem,Full_Picture,512,16,0.019967419,0.00745543490622
pth_sem,Full_Picture,512,32,0.007173537,0.00035712736600799995
pth_sem,Full_Picture,1024,1,0.139522598,0.000300810721288
pth_sem,Full_Picture,1024,2,0.09613274,0.00039568235784
pth_sem,Full_Picture,1024,4,0.048919493,0.000891704518404
pth_sem,Full_Picture,1024,8,0.061628887,0.0035996200318959997
pth_sem,Full_Picture,1024,16,0.050953221,0.003335601659544
pth_sem,Full_Picture,1024,32,0.024767175,0.0006067957875
pth_sem,Full_Picture,2048,1,0.553150424,0.0024936021113920004
pth_sem,Full_Picture,2048,2,0.378792419,0.0053455186169280005
pth_sem,Full_Picture,2048,4,0.190508979,0.000896154237216
pth_sem,Full_Picture,2048,8,0.233866271,0.0027044295578439997
pth_sem,Full_Picture,2048,16,0.187306554,0.0034876480354799995
pth_sem,Full_Picture,2048,32,0.089735508,0.0017588159568
pth_sem,Full_Picture,4096,1,2.191291377,0.03221198324190001
pth_sem,Full_Picture,4096,2,1.504966872,0.005309523124416
pth_sem,Full_Picture,4096,4,0.757904415,0.0017825911840800002
pth_sem,Full_Picture,4096,8,0.901587159,0.004771199245428
pth_sem,Full_Picture,4096,16,0.728695956,0.0031421369622719997
pth_sem,Full_Picture,4096,32,0.361051071,0.011534859616308
pth_sem,Full_Picture,8192,1,8.526161318,0.01671127618328
pth_sem,Full_Picture,8192,2,5.915241607,0.022028359744468002
pth_sem,Full_Picture,8192,4,3.000514768,0.011173916996032
pth_sem,Full_Picture,8192,8,3.584636794,0.01405177623248
pth_sem,Full_Picture,8192,16,2.905447949,0.01708403394012
pth_sem,Full_Picture,8192,32,1.420853488,0.04038065612896
pth_sem,Seahorse_Valley,16,1,0.000694122,1.564550988e-5
pth_sem,Seahorse_Valley,16,2,0.00062973,6.455236284e-5
pth_sem,Seahorse_Valley,16,4,0.000552965,1.105487628e-5
pth_sem,Seahorse_Valley,16,8,0.000622755,1.574573742e-5
pth_sem,Seahorse_Valley,16,16,0.000809612,2.0946281664000004e-5
pth_sem,Seahorse_Valley,16,32,0.001083359,1.6562392392e-5
pth_sem,Seahorse_Valley,32,1,0.001466406,2.299324608e-5
pth_sem,Seahorse_Valley,32,2,0.001040349,2.1818199228000003e-5
pth_sem,Seahorse_Valley,32,4,0.000795325,2.2447252800000003e-5
pth_sem,Seahorse_Valley,32,8,0.000895543,0.000170436161588
pth_sem,Seahorse_Valley,32,16,0.000871652,2.0672098832000002e-5
pth_sem,Seahorse_Valley,32,32,0.001191204,3.268663776e-5
pth_sem,Seahorse_Valley,64,1,0.004371743,1.4566647676e-5
pth_sem,Seahorse_Valley,64,2,0.002741901,5.6965735176e-5
pth_sem,Seahorse_Valley,64,4,0.001765756,0.00015643185555200002
pth_sem,Seahorse_Valley,64,8,0.001473198,0.00013715473380000002
pth_sem,Seahorse_Valley,64,16,0.001433572,5.5634062175999995e-5
pth_sem,Seahorse_Valley,64,32,0.001446709,4.8487898844e-5
pth_sem,Seahorse_Valley,128,1,0.016120543,6.319252856000001e-5
pth_sem,Seahorse_Valley,128,2,0.011052426,0.000749531321616
pth_sem,Seahorse_Valley,128,4,0.005212893,8.991197846399998e-5
pth_sem,Seahorse_Valley,128,8,0.004021946,0.000290883222504
pth_sem,Seahorse_Valley,128,16,0.003445855,0.00012427131472000002
pth_sem,Seahorse_Valley,128,32,0.004674481,0.0013504762588240002
pth_sem,Seahorse_Valley,256,1,0.063003686,0.00020992828175200003
pth_sem,Seahorse_Valley,256,2,0.036965126,0.0006955358108159999
pth_sem,Seahorse_Valley,256,4,0.019283082,4.5353808864e-5
pth_sem,Seahorse_Valley,256,8,0.013392408,0.00034123855584000006
pth_sem,Seahorse_Valley,256,16,0.011094907,0.00034793628352
pth_sem,Seahorse_Valley,256,32,0.009789172,0.00026861487968
pth_sem,Seahorse_Valley,512,1,0.247852707,0.0036920139234720003
pth_sem,Seahorse_Valley,512,2,0.145419015,0.00250818717072
pth_sem,Seahorse_Valley,512,4,0.075406209,0.000266033105352
pth_sem,Seahorse_Valley,512,8,0.050274897,0.0011824655774399998
pth_sem,Seahorse_Valley,512,16,0.037449259,0.0010202676121959999
pth_sem,Seahorse_Valley,512,32,0.035484702,0.000855465195816
pth_sem,Seahorse_Valley,1024,1,0.990895512,0.009516560497248
pth_sem,Seahorse_Valley,1024,2,0.575788882,0.0028213655218
pth_sem,Seahorse_Valley,1024,4,0.303766595,0.005656133998899999
pth_sem,Seahorse_Valley,1024,8,0.193256826,0.001969673570592
pth_sem,Seahorse_Valley,1024,16,0.137400025,0.0013734506499000002
pth_sem,Seahorse_Valley,1024,32,0.124783014,0.002421289603656
pth_sem,Seahorse_Valley,2048,1,3.883951837,0.017508854881196002
pth_sem,Seahorse_Valley,2048,2,2.271642153,0.014692981445604004
pth_sem,Seahorse_Valley,2048,4,1.192490644,0.004207106992032
pth_sem,Seahorse_Valley,2048,8,0.746963239,0.005709786998915999
pth_sem,Seahorse_Valley,2048,16,0.53900989,0.01193799104372
pth_sem,Seahorse_Valley,2048,32,0.517786993,0.010859028817196
pth_sem,Seahorse_Valley,4096,1,15.375746031,0.09040938666228
pth_sem,Seahorse_Valley,4096,2,8.960229308,0.028099279109888
pth_sem,Seahorse_Valley,4096,4,4.749211082,0.009308453720720002
pth_sem,Seahorse_Valley,4096,8,2.95131311,0.028344411108439996
pth_sem,Seahorse_Valley,4096,16,2.182588192,0.067162603844224
pth_sem,Seahorse_Valley,4096,32,2.08382232,0.012252875241599999
pth_sem,Seahorse_Valley,8192,1,60.998520363,0.011955709991147999
pth_sem,Seahorse_Valley,8192,2,35.670675526,0.048940166821672
pth_sem,Seahorse_Valley,8192,4,18.903561238,0.014820392010592001
pth_sem,Seahorse_Valley,8192,8,11.736068625,0.156418322634
pth_sem,Seahorse_Valley,8192,16,8.488502446,0.21295954936524802
pth_sem,Seahorse_Valley,8192,32,8.229309908,0.025807115871488
pth_sem,Elephant_Valley,16,1,0.000698052,1.6555001232e-5
pth_sem,Elephant_Valley,16,2,0.000603735,1.526483574e-5
pth_sem,Elephant_Valley,16,4,0.00055427,1.4014162680000001e-5
pth_sem,Elephant_Valley,16,8,0.000607465,2.2026680899999997e-5
pth_sem,Elephant_Valley,16,16,0.000792795,2.2842009539999998e-5
pth_sem,Elephant_Valley,16,32,0.001141775,7.18359159e-5
pth_sem,Elephant_Valley,32,1,0.001443633,3.7349672976000004e-5
pth_sem,Elephant_Valley,32,2,0.001173645,0.0001058158332
pth_sem,Elephant_Valley,32,4,0.000783353,1.9959834440000004e-5
pth_sem,Elephant_Valley,32,8,0.000723855,2.6530733460000002e-5
pth_sem,Elephant_Valley,32,16,0.001600068,5.801846568e-5
pth_sem,Elephant_Valley,32,32,0.001209423,2.7971535144e-5
pth_sem,Elephant_Valley,64,1,0.004262051,8.9383733572e-5
pth_sem,Elephant_Valley,64,2,0.002875387,1.9161578968000002e-5
pth_sem,Elephant_Valley,64,4,0.001689326,1.2582100048e-5
pth_sem,Elephant_Valley,64,8,0.001297487,3.2805661308e-5
pth_sem,Elephant_Valley,64,16,0.001364474,0.00011125375206400001
pth_sem,Elephant_Valley,64,32,0.001344101,4.267789495200001e-5
pth_sem,Elephant_Valley,128,1,0.015314241,2.1011138652000003e-5
pth_sem,Elephant_Valley,128,2,0.010148212,1.1934297312e-5
pth_sem,Elephant_Valley,128,4,0.005329732,1.566941208e-5
pth_sem,Elephant_Valley,128,8,0.00362287,6.177717924e-5
pth_sem,Elephant_Valley,128,16,0.003479516,0.000258472366544
pth_sem,Elephant_Valley,128,32,0.003159098,0.000128790107264
pth_sem,Elephant_Valley,256,1,0.059645491,0.000140286194832
pth_sem,Elephant_Valley,256,2,0.039635638,0.00081570143004
pth_sem,Elephant_Valley,256,4,0.019705288,6.565801961600001e-5
pth_sem,Elephant_Valley,256,8,0.01607545,0.006487472903800001
pth_sem,Elephant_Valley,256,16,0.010547001,0.000456853895316
pth_sem,Elephant_Valley,256,32,0.009113922,0.000182205528624
pth_sem,Elephant_Valley,512,1,0.236778133,0.003944723695779999
pth_sem,Elephant_Valley,512,2,0.15445939,0.00214945687124
pth_sem,Elephant_Valley,512,4,0.077310751,0.0007424924526039998
pth_sem,Elephant_Valley,512,8,0.047337118,0.001141203240744
pth_sem,Elephant_Valley,512,16,0.036569848,0.001369028829728
pth_sem,Elephant_Valley,512,32,0.033679314,0.0008185420474560002
pth_sem,Elephant_Valley,1024,1,0.932001834,0.006210860221776
pth_sem,Elephant_Valley,1024,2,0.611302689,0.005631320371068
pth_sem,Elephant_Valley,1024,4,0.310414854,0.005232352779024
pth_sem,Elephant_Valley,1024,8,0.181431072,0.005547436457472
pth_sem,Elephant_Valley,1024,16,0.13363065,0.0034572921768
pth_sem,Elephant_Valley,1024,32,0.117168132,0.0010563878781120002
pth_sem,Elephant_Valley,2048,1,3.692395077,0.04993595102134799
pth_sem,Elephant_Valley,2048,2,2.440025681,0.041129072878935996
pth_sem,Elephant_Valley,2048,4,1.23912854,0.02040101228256
pth_sem,Elephant_Valley,2048,8,0.682305362,0.019257386537088
pth_sem,Elephant_Valley,2048,16,0.504425017,0.010974270669852
pth_sem,Elephant_Valley,2048,32,0.499633128,0.007638391260863999
pth_sem,Elephant_Valley,4096,1,14.609170589,0.10594570511142798
pth_sem,Elephant_Valley,4096,2,9.536719527,0.020561167300212003
pth_sem,Elephant_Valley,4096,4,4.845483497,0.010446862419531999
pth_sem,Elephant_Valley,4096,8,2.665747535,0.07105816629296001
pth_sem,Elephant_Valley,4096,16,2.115392652,0.026535485426688
pth_sem,Elephant_Valley,4096,32,1.966379555,0.01194772217618
pth_sem,Elephant_Valley,8192,1,57.609880108,0.033874609503503995
pth_sem,Elephant_Valley,8192,2,37.956138633,0.007439403172068
pth_sem,Elephant_Valley,8192,4,19.324453108,0.015150371236672
pth_sem,Elephant_Valley,8192,8,11.010453212,0.246017566568928
pth_sem,Elephant_Valley,8192,16,8.227507152,0.05966588186630399
pth_sem,Elephant_Valley,8192,32,7.772247144,0.021327046163136
pth_sem,Triple_Spiral_Valley,16,1,0.000759275,1.7262876399999998e-5
pth_sem,Triple_Spiral_Valley,16,2,0.000633621,2.4465374052e-5
pth_sem,Triple_Spiral_Valley,16,4,0.001362781,0.001576454158552
pth_sem,Triple_Spiral_Valley,16,8,0.000613327,1.6709480787999997e-5
pth_sem,Triple_Spiral_Valley,16,16,0.000824966,2.8296333799999995e-5
pth_sem,Triple_Spiral_Valley,16,32,0.001094026,2.3372771463999998e-5
pth_sem,Triple_Spiral_Valley,32,1,0.001584459,1.7080468020000002e-5
pth_sem,Triple_Spiral_Valley,32,2,0.001078362,1.9656382536e-5
pth_sem,Triple_Spiral_Valley,32,4,0.000806326,2.7024822216e-5
pth_sem,Triple_Spiral_Valley,32,8,0.00079941,5.7033107040000006e-5
pth_sem,Triple_Spiral_Valley,32,16,0.000861608,2.2460397344000007e-5
pth_sem,Triple_Spiral_Valley,32,32,0.001233307,4.1577245584e-5
pth_sem,Triple_Spiral_Valley,64,1,0.004999933,0.00012641830597199998
pth_sem,Triple_Spiral_Valley,64,2,0.002840464,1.4475004544e-5
pth_sem,Triple_Spiral_Valley,64,4,0.00166806,1.209677112e-5
pth_sem,Triple_Spiral_Valley,64,8,0.001580704,0.0001006908448
pth_sem,Triple_Spiral_Valley,64,16,0.001450441,7.3345900488e-5
pth_sem,Triple_Spiral_Valley,64,32,0.001445692,5.4404281343999994e-5
pth_sem,Triple_Spiral_Valley,128,1,0.018563204,0.000392945902272
pth_sem,Triple_Spiral_Valley,128,2,0.010312481,0.0002526557845
pth_sem,Triple_Spiral_Valley,128,4,0.005271738,1.4465649072000001e-5
pth_sem,Triple_Spiral_Valley,128,8,0.003995434,0.000277219192656
pth_sem,Triple_Spiral_Valley,128,16,0.003912064,0.000157953496064
pth_sem,Triple_Spiral_Valley,128,32,0.003454858,0.00018553969403200003
pth_sem,Triple_Spiral_Valley,256,1,0.07181478,0.00019705975632
pth_sem,Triple_Spiral_Valley,256,2,0.038555506,0.000120910066816
pth_sem,Triple_Spiral_Valley,256,4,0.019653125,5.0076162500000014e-5
pth_sem,Triple_Spiral_Valley,256,8,0.013669014,8.305292906400001e-5
pth_sem,Triple_Spiral_Valley,256,16,0.012093044,0.000267836738512
pth_sem,Triple_Spiral_Valley,256,32,0.01038046,0.00019938787567999998
pth_sem,Triple_Spiral_Valley,512,1,0.287381107,0.005970629879032
pth_sem,Triple_Spiral_Valley,512,2,0.154097875,0.0028693024325
pth_sem,Triple_Spiral_Valley,512,4,0.079899707,0.002255089330368
pth_sem,Triple_Spiral_Valley,512,8,0.053592736,0.0026575565927679993
pth_sem,Triple_Spiral_Valley,512,16,0.039817056,0.000616527295104
pth_sem,Triple_Spiral_Valley,512,32,0.039042138,0.0005739194286
pth_sem,Triple_Spiral_Valley,1024,1,1.124992804,0.006173960508352
pth_sem,Triple_Spiral_Valley,1024,2,0.607919893,0.004885244260148
pth_sem,Triple_Spiral_Valley,1024,4,0.307969562,0.004346066458944
pth_sem,Triple_Spiral_Valley,1024,8,0.203341199,0.002152163250216
pth_sem,Triple_Spiral_Valley,1024,16,0.158425378,0.004906117105904001
pth_sem,Triple_Spiral_Valley,1024,32,0.139522039,0.0010665064661159998
pth_sem,Triple_Spiral_Valley,2048,1,4.411657621,0.019023067661751998
pth_sem,Triple_Spiral_Valley,2048,2,2.387712618,0.009827825135688
pth_sem,Triple_Spiral_Valley,2048,4,1.247217046,0.019067454199248
pth_sem,Triple_Spiral_Valley,2048,8,0.785779161,0.005082419613348
pth_sem,Triple_Spiral_Valley,2048,16,0.599483602,0.006932428373527999
pth_sem,Triple_Spiral_Valley,2048,32,0.591632038,0.00521819457516
pth_sem,Triple_Spiral_Valley,4096,1,17.439386942,0.01709059920316
pth_sem,Triple_Spiral_Valley,4096,2,9.470736661,0.025987701397784006
pth_sem,Triple_Spiral_Valley,4096,4,4.819857091,0.012280995867868
pth_sem,Triple_Spiral_Valley,4096,8,3.134448788,0.019659262798336
pth_sem,Triple_Spiral_Valley,4096,16,2.489162973,0.033663440046852
pth_sem,Triple_Spiral_Valley,4096,32,2.350774098,0.0050682689552880005
pth_sem,Triple_Spiral_Valley,8192,1,69.534754674,0.013628811916104001
pth_sem,Triple_Spiral_Valley,8192,2,37.591204028,0.07367875989488001
pth_sem,Triple_Spiral_Valley,8192,4,19.261665423,0.030202291383264
pth_sem,Triple_Spiral_Valley,8192,8,12.653811842,0.06944411938889601
pth_sem,Triple_Spiral_Valley,8192,16,9.712736436,0.13135504756046398
pth_sem,Triple_Spiral_Valley,8192,32,9.355471592,0.022004069184384002
